,Strain_DIC,Fuerza_kN
4815,0.13603096338853046,82.79675702150537
4816,0.13606722432007168,82.79764646236558
4817,0.1361034852516129,82.7985359032258
4818,0.1361397461831541,82.79942534408602
4819,0.13617600711469532,82.80031478494622
4820,0.13621226804623657,82.80120422580644
4821,0.13624852897777778,82.80209366666665
4822,0.136284789909319,82.80298310752687
4823,0.13632105084086021,82.80387254838708
4824,0.13635731177240143,82.8047619892473
4825,0.13639357270394264,82.8056514301075
4826,0.13642983363548386,82.80654087096772
4827,0.13646609456702508,82.80743031182794
4828,0.1365023554985663,82.80831975268815
4829,0.13653861643010753,82.80920919354838
4830,0.13657487736164875,82.81009863440859
4831,0.13661113829318997,82.81098807526881
4832,0.13664739922473118,82.81187751612902
4833,0.1366836601562724,82.81276695698924
4834,0.1367199210878136,82.81365639784944
4835,0.13675618201935483,82.81454583870966
4836,0.13679244295089604,82.81543527956988
4837,0.13682870388243729,82.8163247204301
4838,0.1368649648139785,82.81721416129032
4839,0.13690122574551972,82.81810360215053
4840,0.13693748667706093,82.81899304301075
4841,0.13697374760860215,82.81988248387097
4842,0.13701000854014336,82.82077192473118
4843,0.13704626947168458,82.8216613655914
4844,0.1370825304032258,82.8225508064516
4845,0.137118791334767,82.82344024731182
4846,0.13715505226630825,82.82432968817203
4847,0.13719131319784947,82.82521912903225
4848,0.13722757412939068,82.82610856989247
4849,0.1372638350609319,82.82699801075267
4850,0.13730009599247311,82.8278874516129
4851,0.13733635692401433,82.8287768924731
4852,0.13737261785555555,82.82966633333332
4853,0.13740887878709676,82.83055577419353
4854,0.137445139718638,82.83144521505375
4855,0.13748140065017922,82.83233465591397
4856,0.13751766158172044,82.83322409677419
4857,0.13755392251326165,82.83411353763441
4858,0.13759018344480287,82.83500297849461
4859,0.13762644437634408,82.83589241935483
4860,0.1376627053078853,82.83678186021504
4861,0.1376989662394265,82.83767130107526
4862,0.13773522717096776,82.83856074193547
4863,0.13777148810250897,82.83945018279569
4864,0.1378077490340502,82.84033962365591
4865,0.1378440099655914,82.84122906451611
4866,0.13788027089713262,82.84211850537633
4867,0.13791653182867383,82.84300794623654
4868,0.13795279276021505,82.84389738709677
4869,0.13798905369175626,82.844786827957
4870,0.13802531462329748,82.8456762688172
4871,0.13806157555483872,82.84656570967742
4872,0.13809783648637994,82.84745515053763
4873,0.13813409741792115,82.84834459139785
4874,0.13817035834946237,82.84923403225805
4875,0.13820661928100358,82.85012347311827
4876,0.1382428802125448,82.85101291397848
4877,0.13827914114408602,82.8519023548387
4878,0.13831540207562723,82.85279179569892
4879,0.13835166300716847,82.85368123655913
4880,0.1383879239387097,82.85457067741935
4881,0.1384241848702509,82.85546011827957
4882,0.13846044580179212,82.85634955913979
4883,0.13849670673333334,82.85723899999999
4884,0.13853296766487455,82.85812844086021
4885,0.13856922859641577,82.85901788172043
4886,0.13860548952795698,82.85990732258064
4887,0.1386417504594982,82.86079676344086
4888,0.13867801139103944,82.86168620430107
4889,0.13871427232258066,82.86257564516129
4890,0.13875053325412187,82.86346508602149
4891,0.1387867941856631,82.86435452688171
4892,0.1388230551172043,82.86524396774192
4893,0.13885931604874552,82.86613340860214
4894,0.13889557698028673,82.86702284946236
4895,0.13893183791182795,82.86791229032256
4896,0.1389680988433692,82.86880173118278
4897,0.1390043597749104,82.86969117204299
4898,0.13904062070645162,82.87058061290321
4899,0.13907688163799284,82.87147005376345
4900,0.13911314256953405,82.87235949462365
4901,0.13914940350107527,82.87324893548387
4902,0.13918566443261648,82.87413837634408
4903,0.1392219253641577,82.8750278172043
4904,0.13925818629569892,82.8759172580645
4905,0.13929444722724016,82.87680669892472
4906,0.13933070815878137,82.87769613978494
4907,0.1393669690903226,82.87858558064517
4908,0.1394032300218638,82.87947502150539
4909,0.13943949095340502,82.88036446236559
4910,0.13947575188494624,82.88125390322581
4911,0.13951201281648745,82.88214334408602
4912,0.13954827374802867,82.88303278494624
4913,0.1395845346795699,82.88392222580644
4914,0.13962079561111113,82.88481166666666
4915,0.13965705654265234,82.88570110752688
4916,0.13969331747419356,82.88659054838709
4917,0.13972957840573477,82.88747998924731
4918,0.139765839337276,82.88836943010752
4919,0.1398021002688172,82.88925887096774
4920,0.13983836120035842,82.89014831182794
4921,0.13987462213189963,82.89103775268816
4922,0.13991088306344088,82.89192719354838
4923,0.1399471439949821,82.89281663440859
4924,0.1399834049265233,82.89370607526881
4925,0.14001966585806452,82.89459551612902
4926,0.14005592678960574,82.89548495698924
4927,0.14009218772114695,82.89637439784944
4928,0.14012844865268817,82.89726383870966
4929,0.14016470958422939,82.89815327956987
4930,0.14020097051577063,82.8990427204301
4931,0.14023723144731184,82.89993216129032
4932,0.14027349237885306,82.90082160215053
4933,0.14030975331039428,82.90171104301076
4934,0.1403460142419355,82.90260048387097
4935,0.1403822751734767,82.90348992473119
4936,0.14041853610501792,82.90437936559141
4937,0.14045479703655914,82.90526880645162
4938,0.14049105796810035,82.90615824731184
4939,0.1405273188996416,82.90704768817204
4940,0.1405635798311828,82.90793712903226
4941,0.14059984076272403,82.90882656989247
4942,0.14063610169426524,82.90971601075269
4943,0.14067236262580646,82.91060545161291
4944,0.14070862355734767,82.91149489247312
4945,0.1407448844888889,82.91238433333334
4946,0.1407811454204301,82.91327377419354
4947,0.14081740635197135,82.91416321505376
4948,0.14085366728351256,82.91505265591397
4949,0.14088992821505378,82.91594209677419
4950,0.140926189146595,82.9168315376344
4951,0.1409624500781362,82.91772097849461
4952,0.14099871100967742,82.91861041935483
4953,0.14103497194121864,82.91949986021504
4954,0.14107123287275986,82.92038930107526
4955,0.1411074938043011,82.92127874193547
4956,0.14114375473584231,82.92216818279569
4957,0.14118001566738353,82.9230576236559
4958,0.14121627659892474,82.92394706451611
4959,0.14125253753046596,82.92483650537632
4960,0.14128879846200718,82.92572594623655
4961,0.1413250593935484,82.92661538709679
4962,0.1413613203250896,82.927504827957
4963,0.14139758125663082,82.92839426881721
4964,0.14143384218817207,82.92928370967742
4965,0.14147010311971328,82.93017315053764
4966,0.1415063640512545,82.93106259139786
4967,0.1415426249827957,82.93195203225807
4968,0.14157888591433693,82.93284147311829
4969,0.14161514684587814,82.9337309139785
4970,0.14165140777741936,82.93462035483871
4971,0.14168766870896057,82.93550979569892
4972,0.1417239296405018,82.93639923655914
4973,0.14176019057204303,82.93728867741936
4974,0.14179645150358425,82.93817811827957
4975,0.14183271243512546,82.93906755913979
4976,0.14186897336666668,82.93995699999999
4977,0.1419052342982079,82.94084644086021
4978,0.1419414952297491,82.94173588172042
4979,0.14197775616129032,82.94262532258064
4980,0.14201401709283154,82.94351476344085
4981,0.14205027802437278,82.94440420430107
4982,0.142086538955914,82.94529364516129
4983,0.14212279988745521,82.94618308602149
4984,0.14215906081899643,82.94707252688171
4985,0.14219532175053765,82.94796196774192
4986,0.14223158268207886,82.94885140860215
4987,0.14226784361362008,82.94974084946236
4988,0.1423041045451613,82.95063029032258
4989,0.14234036547670254,82.9515197311828
4990,0.14237662640824375,82.952409172043
4991,0.14241288733978497,82.95329861290323
4992,0.14244914827132618,82.95418805376345
4993,0.1424854092028674,82.95507749462367
4994,0.1425216701344086,82.95596693548389
4995,0.14255793106594983,82.95685637634409
4996,0.14259419199749104,82.95774581720431
4997,0.14263045292903226,82.95863525806452
4998,0.1426667138605735,82.95952469892474
4999,0.14270297479211472,82.96041413978494
5000,0.14273923572365593,82.96130358064516
5001,0.14277549665519715,82.96219302150537
5002,0.14281175758673836,82.96308246236559
5003,0.14284801851827958,82.96397190322581
5004,0.1428842794498208,82.96486134408602
5005,0.142920540381362,82.96575078494624
5006,0.14295680131290323,82.96664022580644
5007,0.14299306224444447,82.96752966666666
5008,0.14302932317598568,82.96841910752687
5009,0.1430655841075269,82.96930854838709
5010,0.14310184503906812,82.97019798924731
5011,0.14313810597060933,82.97108743010753
5012,0.14317436690215055,82.97197687096775
5013,0.14321062783369176,82.97286631182796
5014,0.143246888765233,82.97375575268818
5015,0.14328314969677422,82.97464519354838
5016,0.14331941062831544,82.9755346344086
5017,0.14335567155985665,82.97642407526881
5018,0.14339193249139787,82.97731351612903
5019,0.14342819342293908,82.97820295698925
5020,0.1434644543544803,82.97909239784946
5021,0.1435007152860215,82.97998183870968
5022,0.14353697621756273,82.98087127956988
5023,0.14357323714910397,82.98176072043012
5024,0.1436094980806452,82.98265016129034
5025,0.1436457590121864,82.98353960215054
5026,0.14368201994372762,82.98442904301076
5027,0.14371828087526883,82.98531848387097
5028,0.14375454180681005,82.98620792473119
5029,0.14379080273835126,82.9870973655914
5030,0.14382706366989248,82.98798680645162
5031,0.1438633246014337,82.98887624731184
5032,0.14389958553297494,82.98976568817204
5033,0.14393584646451615,82.99065512903226
5034,0.14397210739605737,82.99154456989247
5035,0.14400836832759858,82.99243401075269
5036,0.1440446292591398,82.9933234516129
5037,0.14408089019068102,82.99421289247313
5038,0.14411715112222223,82.99510233333334
5039,0.14415341205376345,82.99599177419356
5040,0.1441896729853047,82.99688121505378
5041,0.1442259339168459,82.99777065591398
5042,0.14426219484838712,82.9986600967742
5043,0.14429845577992834,82.99954953763441
5044,0.14433471671146955,83.00043897849463
5045,0.14437097764301077,83.00132841935483
5046,0.14440723857455198,83.00221786021505
5047,0.1444434995060932,83.00310730107527
5048,0.14447976043763444,83.00399674193548
5049,0.14451602136917566,83.0048861827957
5050,0.14455228230071687,83.00577562365591
5051,0.1445885432322581,83.00666506451613
5052,0.1446248041637993,83.00755450537633
5053,0.14466106509534052,83.00844394623655
5054,0.14469732602688173,83.00933338709679
5055,0.14473358695842295,83.010222827957
5056,0.14476984788996416,83.01111226881721
5057,0.1448061088215054,83.01200170967742
5058,0.14484236975304662,83.01289115053764
5059,0.14487863068458784,83.01378059139785
5060,0.14491489161612905,83.01467003225807
5061,0.14495115254767027,83.01555947311829
5062,0.14498741347921149,83.0164489139785
5063,0.1450236744107527,83.01733835483873
5064,0.14505993534229392,83.01822779569893
5065,0.14509619627383513,83.01911723655915
5066,0.14513245720537638,83.02000667741936
5067,0.1451687181369176,83.02089611827958
5068,0.1452049790684588,83.0217855591398
5069,0.14524124000000002,83.022675
5070,0.14527530662,83.022697
5071,0.14530937323999998,83.023308
5072,0.14534609488999997,83.022301
5073,0.14539420652000004,83.020592
5074,0.14544231815000003,83.02079
5075,0.14549042978,83.020569
5076,0.14553854141,83.020027
5077,0.14558665304,83.019272
5078,0.14563475984000002,83.016975
5079,0.14568287147,83.020134
5080,0.1457309831,83.019707
5081,0.14577909473,83.018044
5082,0.14582529660000004,83.017952
5083,0.14586065815000002,83.016556
5084,0.14589601970000002,83.01918
5085,0.14593138125000002,83.016624
5086,0.1459667428,83.015106
5087,0.14600210435,83.01518199999998
5088,0.1460374659,83.01517500000001
5089,0.14607282745000003,83.015533
5090,0.14610818900000003,83.018097
5091,0.14614355055000003,83.015839
5092,0.14617858150000002,83.016472
5093,0.14621095475,83.017044
5094,0.14624332475000001,83.01634200000001
5095,0.146275698,83.018646
5096,0.14630807125,83.018715
5097,0.1463404445,83.019646
5098,0.14637281775000002,83.01883700000002
5099,0.14640519100000002,83.018814
5100,0.14643756425,83.020027
5101,0.1464699375,83.019745
5102,0.14650418779,83.020493
5103,0.14656285808,83.018738
5104,0.14662152836999998,83.01930999999999
5105,0.14668019866000004,83.020523
5106,0.14673886895000002,83.021057
5107,0.14679753924000002,83.022285
5108,0.14685620953,83.019913
5109,0.14691487982,83.02017200000002
5110,0.14697354422,83.016853
5111,0.14703221451,83.01976
5112,0.14709018399999998,83.02091200000001
5113,0.1471270397,83.020439
5114,0.14716389540000002,83.02111099999999
5115,0.14720075110000003,83.022484
5116,0.1472376068,83.022972
5117,0.1472744625,83.02249899999998
5118,0.1473113182,83.02416200000002
5119,0.1473481739,83.023277
5120,0.1473850296,83.025391
5121,0.14742188530000003,83.02327
5122,0.14745874100000003,83.023895
5123,0.14749144248,83.02459
5124,0.14752411456,83.024574
5125,0.14755678664000002,83.025368
5126,0.14758945544000002,83.027176
5127,0.14762212752,83.026276
5128,0.1476547996,83.02622199999999
5129,0.14768747168,83.026611
5130,0.14772014376000003,83.02568099999999
5131,0.14775281584000002,83.022331
5132,0.14778548792,83.026344
5133,0.14782918,83.022942
5134,0.14787340684,83.021996
5135,0.14791763368,83.025055
5136,0.14796186052,83.024742
5137,0.14800608736000004,83.024178
5138,0.14805031420000003,83.02282700000002
5139,0.14809454104000003,83.02347599999999
5140,0.14813876788000002,83.021629
5141,0.14818299472000002,83.023338
5142,0.14822721712,83.022232
5143,0.14827226377,83.02451299999998
5144,0.1483173871,83.025284
5145,0.14836251042999998,83.027649
5146,0.14840763376000005,83.028587
5147,0.14845275709000003,83.02887
5148,0.14849788042000003,83.030762
5149,0.14854300375,83.028786
5150,0.14858812708000002,83.031219
5151,0.14863325041,83.029228
5152,0.14867837374,83.030762
5153,0.14871669625000003,83.032433
5154,0.14875405000000003,83.029152
5155,0.14879140375000002,83.026566
5156,0.14882875750000002,83.028679
5157,0.14886611125000002,83.029434
5158,0.14890346125,83.026566
5159,0.148940815,83.027847
5160,0.14897816875,83.02549
5161,0.1490155225,83.027931
5162,0.14905287625000002,83.02908299999999
5163,0.14909406088000002,83.026817
5164,0.14913599669000002,83.025665
5165,0.1491779325,83.025978
5166,0.14921986831,83.026024
5167,0.14926180412,83.026733
5168,0.14930373992999998,83.02408599999998
5169,0.14934567574000004,83.02588699999998
5170,0.14938761155000002,83.02456699999999
5171,0.14942954736000003,83.023788
5172,0.14947148317,83.02301
5173,0.14951270456000001,83.021561
5174,0.14955373976,83.023293
5175,0.14959477908000002,83.02160599999999
5176,0.1496358184,83.021683
5177,0.14967685772,83.02084400000001
5178,0.14971789704000002,83.021355
5179,0.14975893636,83.019897
5180,0.14979997568,83.02095799999998
5181,0.14984101500000002,83.020348
5182,0.14988205432,83.021011
5183,0.14992641432,83.021622
5184,0.14997183647999998,83.018288
5185,0.15001725864000004,83.018349
5186,0.15006268080000004,83.019257
5187,0.15010810296000002,83.016663
5188,0.15015352512000002,83.016304
5189,0.15019894728000002,83.01518199999998
5190,0.15024436488,83.01708199999999
5191,0.15028978704,83.016808
5192,0.15033520920000001,83.014893
5193,0.15037583684,83.016823
5194,0.15041458513000003,83.018097
5195,0.15045333342000003,83.020714
5196,0.15049208171000003,83.01972200000002
5197,0.15053083000000003,83.022842
5198,0.15056957829,83.022995
5199,0.15060832658,83.02549
5200,0.15064707487,83.026367
5201,0.15068582316000004,83.026634
5202,0.15072457145000004,83.027817
5203,0.15076866488000004,83.02647399999998
5204,0.15081528236000002,83.029678
5205,0.15086189984,83.027779
5206,0.15090851264000002,83.026207
5207,0.15095513012,83.02548200000003
5208,0.1510017476,83.026344
5209,0.15104836508,83.025238
5210,0.15109498256000004,83.025612
5211,0.15114160004000005,83.023125
5212,0.15118821752000003,83.022316
5213,0.15122852375,83.021172
5214,0.15126527984000002,83.021255
5215,0.15130203593,83.01947
5216,0.15133879202,83.021362
5217,0.15137554811000004,83.02092
5218,0.15141230420000001,83.020706
5219,0.15144906029000002,83.021904
5220,0.15148581638,83.021439
5221,0.15152257247,83.021873
5222,0.15155932486999998,83.022202
5223,0.15160158624,83.022011
5224,0.15164750645,83.018852
5225,0.15169342666,83.022804
5226,0.15173934687,83.018745
5227,0.15178526708,83.020699
5228,0.15183118729,83.019829
5229,0.1518771075,83.019905
5230,0.15192302771,83.021034
5231,0.15196894791999999,83.022476
5232,0.15201486812999998,83.02256
5233,0.15205429930000003,83.021187
5234,0.15208866475000002,83.021553
5235,0.1521230302,83.021805
5236,0.15215739565,83.020668
5237,0.1521917611,83.021294
5238,0.1522261231,83.019943
5239,0.15226048855,83.01919599999998
5240,0.15229485399999998,83.01840200000001
5241,0.15232921944999997,83.019073
5242,0.15236358490000002,83.019249
5243,0.15240294523,83.02108
5244,0.15244687324,83.02073699999998
5245,0.15249080125,83.02153799999999
5246,0.15253472926,83.025421
5247,0.15257865727,83.02181199999998
5248,0.15262258528,83.026016
5249,0.15266651329000003,83.02562699999997
5250,0.15271044130000003,83.027679
5251,0.15275436931000003,83.026009
5252,0.15279829732000003,83.02813
5253,0.15283563152000001,83.027885
5254,0.15286590992000001,83.028915
5255,0.15289619136000002,83.02972400000002
5256,0.15292647280000002,83.029709
5257,0.15295675424,83.029236
5258,0.15298703568000002,83.031517
5259,0.15301731712000002,83.030441
5260,0.15304759856000003,83.031876
5261,0.15307788000000003,83.02907600000002
5262,0.15310816144,83.030983
5263,0.15314795018000002,83.029678
5264,0.15319964777,83.030441
5265,0.15325134536000004,83.028023
5266,0.15330304295000005,83.029121
5267,0.15335474054000003,83.029541
5268,0.15340643813000002,83.029755
5269,0.15345813572,83.02964
5270,0.15350982812000002,83.028061
5271,0.15356152571,83.028305
5272,0.1536132233,83.028687
5273,0.15365871315,83.03126500000002
5274,0.15369507080000003,83.029999
5275,0.15373142845,83.029999
5276,0.15376778610000003,83.030113
5277,0.15380414375,83.031509
5278,0.1538405014,83.030106
5279,0.15387685905,83.030945
5280,0.1539132167,83.030235
5281,0.15394957435000003,83.030708
5282,0.15398593200000002,83.028824
5283,0.15402527527000004,83.031281
5284,0.15406980094000003,83.028145
5285,0.15411432661000002,83.027748
5286,0.15415884781000003,83.031616
5287,0.15420337348000002,83.031189
5288,0.15424789915,83.032143
5289,0.15429242482,83.03300499999999
5290,0.15433695049000004,83.032349
5291,0.15438147616000003,83.031364
5292,0.15442600183000002,83.032837
5293,0.15447205500000002,83.03226500000001
5294,0.15452126234000002,83.032333
5295,0.15457046968000002,83.03194399999998
5296,0.15461967701999998,83.033791
5297,0.15466888436000004,83.030449
5298,0.15471809170000003,83.030594
5299,0.15476729904000003,83.025162
5300,0.15481650638000002,83.025345
5301,0.15486571372000002,83.02451299999998
5302,0.15491491612000002,83.026482
5303,0.15496217934,83.025063
5304,0.1550046132,83.02584100000001
5305,0.15504704706,83.027191
5306,0.15508948092000002,83.027473
5307,0.15513191478000002,83.02854199999999
5308,0.15517434864000001,83.026772
5309,0.1552167825,83.024834
5310,0.15525921636,83.02573399999999
5311,0.15530165021999998,83.02623
5312,0.15534408407999997,83.026039
5313,0.15538330824000002,83.027954
5314,0.1554127928,83.029999
5315,0.15544227736,83.02877000000001
5316,0.15547176192,83.028824
5317,0.15550124648,83.028305
5318,0.15553072808,83.02870200000001
5319,0.15556021264,83.028252
5320,0.1555896972,83.027466
5321,0.15561918176,83.02961699999999
5322,0.15564866632000002,83.026649
5323,0.15568172504000002,83.028419
5324,0.15572834252000003,83.02929700000001
5325,0.15577496000000002,83.029663
5326,0.15582157748,83.028305
5327,0.15586819496,83.027161
5328,0.15591481244,83.024544
5329,0.15596142992000003,83.023964
5330,0.15600804740000004,83.023811
5331,0.15605466488000003,83.026642
5332,0.15610128236,83.023346
5333,0.15614577296,83.023773
5334,0.15617983616,83.024353
5335,0.15621390278,83.023315
5336,0.1562479694,83.023682
5337,0.15628203602,83.024811
5338,0.15631610264000004,83.026833
5339,0.15635016926000003,83.02697
5340,0.15638423588000003,83.026451
5341,0.15641830250000002,83.025459
5342,0.15645236912000002,83.026711
5343,0.15648788838,83.027939
5344,0.15653311132,83.029442
5345,0.15657833426000003,83.029427
5346,0.15662355720000004,83.031326
5347,0.15666878014000002,83.03055600000002
5348,0.15671400308000002,83.02972400000002
5349,0.15675922602,83.031036
5350,0.15680444442000002,83.03015100000002
5351,0.15684966736,83.03173799999999
5352,0.15689489029999998,83.032494
5353,0.15693997733999998,83.032936
5354,0.15698370613,83.03157800000001
5355,0.15702743492000001,83.03381299999998
5356,0.15707116371000002,83.033188
5357,0.1571148925,83.033401
5358,0.15715862129,83.035057
5359,0.15720235008,83.035095
5360,0.15724607886999997,83.034424
5361,0.15728980766000003,83.035553
5362,0.15733353645,83.035774
5363,0.15737775544000002,83.036209
5364,0.15743094718,83.036285
5365,0.15748413892,83.034988
5366,0.15753732532,83.035561
5367,0.15759051706,83.03253899999999
5368,0.15764370879999998,83.032562
5369,0.15769690054,83.030968
5370,0.15775009228000003,83.032661
5371,0.15780328402000002,83.032097
5372,0.15785647576,83.03035699999998
5373,0.15790941875,83.030815
5374,0.1579427881,83.029327
5375,0.15797615745,83.029305
5376,0.1580095268,83.029312
5377,0.15804289615000003,83.02972400000002
5378,0.1580762655,83.031776
5379,0.15810963485,83.02948
5380,0.1581430042,83.028397
5381,0.15817637355,83.028931
5382,0.15820973955,83.029411
5383,0.1582431089,83.026115
5384,0.15828113184999998,83.028732
5385,0.15831928248,83.025253
5386,0.15835743311000003,83.024109
5387,0.15839558374,83.026146
5388,0.15843373437000002,83.029503
5389,0.158471885,83.024063
5390,0.15851003563,83.02659600000001
5391,0.15854818626,83.026329
5392,0.15858633688999998,83.025696
5393,0.15862448752000002,83.028084
5394,0.1586742694,83.02638199999998
5395,0.15872487128,83.024712
5396,0.15877547316,83.023018
5397,0.15882607504000001,83.024574
5398,0.15887667184,83.023994
5399,0.15892727372,83.023071
5400,0.15897787559999998,83.020409
5401,0.15902847747999999,83.02059900000002
5402,0.15907907936000004,83.020042
5403,0.15912968124000001,83.01740999999998
5404,0.15916236598000003,83.020386
5405,0.15919294625,83.019608
5406,0.15922352652,83.01962299999998
5407,0.15925410679,83.01944
5408,0.15928468705999999,83.018288
5409,0.15931526733,83.020706
5410,0.1593458476,83.01918
5411,0.15937642787,83.019112
5412,0.15940700814,83.020447
5413,0.15943758841,83.019493
5414,0.15948308086000001,83.017685
5415,0.15953109288,83.018143
5416,0.1595791049,83.019707
5417,0.15962711692,83.016891
5418,0.15967512894000005,83.018913
5419,0.15972314096000004,83.018532
5420,0.15977115298000003,83.01754
5421,0.159819165,83.01828
5422,0.15986717702000003,83.018646
5423,0.15991518904000002,83.01972200000002
5424,0.15995148954,83.019096
5425,0.15998515772000002,83.017792
5426,0.16001882590000002,83.01850899999998
5427,0.16005249408000002,83.019135
5428,0.16008616226,83.018822
5429,0.16011983044,83.019875
5430,0.16015349524,83.022736
5431,0.16018716342,83.021584
5432,0.16022083159999997,83.02243
5433,0.16025449977999998,83.022057
5434,0.16029993580000002,83.02218599999999
5435,0.16034874470000002,83.023003
5436,0.16039755360000002,83.022316
5437,0.1604463625,83.022163
5438,0.1604951714,83.021202
5439,0.1605439803,83.019814
5440,0.1605927892,83.01918
5441,0.16064159810000003,83.019119
5442,0.16069040700000004,83.017906
5443,0.16073921590000004,83.019081
5444,0.16077927592000002,83.018555
5445,0.16081623123,83.01740999999998
5446,0.16085318283,83.017227
5447,0.16089013814,83.018379
5448,0.16092709345,83.020035
5449,0.16096404875999998,83.021523
5450,0.16100100407,83.019211
5451,0.16103795938,83.020622
5452,0.16107491469000002,83.020348
5453,0.16111187,83.020699
5454,0.16115884915,83.019981
5455,0.1612101483,83.021118
5456,0.16126144744999998,83.022636
5457,0.16131274660000003,83.019913
5458,0.16136404575000002,83.022697
5459,0.1614153449,83.021095
5460,0.16146664405000002,83.02272000000002
5461,0.1615179432,83.020233
5462,0.16156923720000002,83.021393
5463,0.16162053635,83.02245300000001
5464,0.1616620462,83.021637
5465,0.16169850346,83.020416
5466,0.16173496072000004,83.020813
5467,0.16177141798000003,83.019859
5468,0.16180787524,83.020966
5469,0.16184433250000002,83.02159900000001
5470,0.16188078976,83.021454
5471,0.16191724702000002,83.020348
5472,0.16195370428,83.018234
5473,0.16199016154000004,83.019211
5474,0.16202785480000004,83.01825
5475,0.16206630426000002,83.014977
5476,0.16210475372000002,83.015457
5477,0.16214320318,83.013565
5478,0.16218164878000002,83.01667
5479,0.16222009824,83.015015
5480,0.1622585477,83.013512
5481,0.16229699716,83.015388
5482,0.16233544662000005,83.01384699999998
5483,0.16237389608000002,83.012749
5484,0.16241691885000004,83.013893
5485,0.16246323750000002,83.011497
5486,0.16250955615,83.01330599999999
5487,0.1625558748,83.009155
5488,0.16260219345,83.008469
5489,0.16264851210000003,83.00852999999998
5490,0.16269483075000002,83.011192
5491,0.16274114940000003,83.011436
5492,0.16278746805000002,83.013092
5493,0.1628337867,83.013344
5494,0.16287405494,83.014877
5495,0.16290921727,83.015373
5496,0.1629443796,83.016479
5497,0.16297954193,83.01549499999999
5498,0.16301470426000003,83.016708
5499,0.16304986659,83.01757
5500,0.16308502892,83.018501
5501,0.16312019125,83.019218
5502,0.16315535358,83.02059900000002
5503,0.16319051591,83.022408
5504,0.16323183807999997,83.020302
5505,0.16327925244000002,83.023376
5506,0.16332666680000002,83.023582
5507,0.16337408116000002,83.023781
5508,0.16342149552000002,83.023575
5509,0.16346890988,83.021172
5510,0.16351631948,83.020195
5511,0.16356373384,83.019905
5512,0.1636111482,83.02260600000001
5513,0.16365856256,83.02128600000002
5514,0.16370205247000003,83.022148
5515,0.16374099998000002,83.019661
5516,0.16377994749000002,83.020615
5517,0.16381889500000002,83.018852
5518,0.16385784251,83.018776
5519,0.16389679002,83.019775
5520,0.16393573753,83.022034
5521,0.16397468504000004,83.021446
5522,0.16401363255,83.021439
5523,0.16405258006,83.021896
5524,0.16409317610000002,83.020866
5525,0.1641360084,83.0214
5526,0.1641788364,83.02153799999999
5527,0.16422166870000002,83.019363
5528,0.164264501,83.021263
5529,0.1643073333,83.01841000000002
5530,0.16435016560000004,83.020241
5531,0.16439299790000003,83.018677
5532,0.16443583020000002,83.018158
5533,0.1644786625,83.01745600000001
5534,0.16452368132,83.018585
5535,0.16457219139,83.017136
5536,0.16462070146,83.016884
5537,0.16466921153000005,83.018631
5538,0.16471772160000003,83.016594
5539,0.16476623167000004,83.014481
5540,0.16481474174000002,83.015259
5541,0.16486325181,83.01542699999999
5542,0.16491175701000002,83.015579
5543,0.16496026708,83.015137
5544,0.1650069513,83.016365
5545,0.16505018204,83.016243
5546,0.16509341278000003,83.016655
5547,0.16513664352000001,83.015724
5548,0.16517987426000003,83.014519
5549,0.165223105,83.011665
5550,0.16526633574,83.01384699999998
5551,0.16530956648,83.010994
5552,0.16535279722,83.008301
5553,0.16539602796000002,83.007935
5554,0.16544093895000003,83.00708
5555,0.16548964824,83.004631
5556,0.16553835753,83.003014
5557,0.16558706682,83.00196800000002
5558,0.16563577122,83.00094600000001
5559,0.16568448051,83.000923
5560,0.16573318979999999,83.00041199999998
5561,0.16578189909,82.998817
5562,0.16583060838000005,82.997986
5563,0.16587931767000003,83.000679
5564,0.16592509656,83.00071
5565,0.16596284875,83.000145
5566,0.16600060094000002,82.999214
5567,0.16603835313,82.999947
5568,0.16607610532,82.99897
5569,0.16611385751000002,82.99968
5570,0.16615160970000004,82.997574
5571,0.16618936189000003,83.00062600000003
5572,0.16622711408000002,83.00071
5573,0.16626486627,83.001137
5574,0.16630452399,83.000351
5575,0.16635064342,83.000145
5576,0.16639676285,83.00052599999998
5577,0.16644288227999998,83.000725
5578,0.16648900171000003,83.002396
5579,0.16653512114000002,83.005394
5580,0.16658124057,83.003975
5581,0.16662736,83.006012
5582,0.16667347943,83.005173
5583,0.16671959885999998,83.0047
5584,0.16676353401,83.007378
5585,0.16679809868,83.005661
5586,0.16683266335000002,83.00609599999999
5587,0.16686722802,83.006104
5588,0.16690179269,83.007919
5589,0.16693635736,83.00425
5590,0.16697091856000001,83.001785
5591,0.16700548323,82.999397
5592,0.1670400479,82.998306
5593,0.16707461257,82.995361
5594,0.16710938612000004,82.991051
5595,0.16714534533000003,82.987823
5596,0.16718130454000002,82.98611500000001
5597,0.16721726375,82.98683900000002
5598,0.16725322296,82.987999
5599,0.16728918217,82.98639700000001
5600,0.16732514138,82.991417
5601,0.16736110059000003,82.997101
5602,0.16739705980000003,82.998055
5603,0.16743301901000002,82.999413
5604,0.16747143568000003,83.002312
5605,0.16752960792000002,83.002945
5606,0.16758777432000002,83.00465399999999
5607,0.16764594656,83.00370800000002
5608,0.1677041188,83.004875
5609,0.16776229103999998,83.004539
